throughput,frame_nr,pkt_nr,n_elements
128,512,78774,13
128,513,78849,128
128,513,78889,128
128,513,78928,12
128,514,79003,128
128,514,79043,128
128,514,79081,7
128,515,79158,128
128,515,79197,128
128,515,79234,9
128,516,79311,128
128,516,79350,128
128,516,79388,12
128,517,79465,128
128,517,79503,128
128,517,79542,13
128,518,79618,128
128,518,79657,128
128,518,79696,4
128,519,79772,128
128,519,79810,128
128,519,79850,10
128,520,79925,128
128,520,79965,128
128,520,80004,11
128,521,80080,128
128,521,80119,128
128,521,80157,11
128,522,80233,128
128,522,80272,128
128,522,80311,7
128,523,80387,128
128,523,80426,128
128,523,80464,7
128,524,80542,128
128,524,80580,128
128,524,80618,8
128,525,80695,128
128,525,80734,128
128,525,80772,6
128,526,80848,128
